ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,Description,,,,,,,,,
1214423954,"This Girl Laughs, This Girl Cries, This Girl Does Nothing",Theater,Theater,USD,2011-11-23,500,2011-10-24 07:03:09,546,successful,14,US,546,546,500,"This is the English language premier of Finegan Kruckmeyer's award winning, fairy tale-esque play about the journey of three sisters.",,,,,,,,,
1214425037,Meagan Made Leather Creations - to the fair!,Crafts,Crafts,USD,2014-12-26,1000,2014-11-26 21:25:22,141,failed,4,US,141,141,1000,"Creating one of a kind, hand-made leather items to be sold and loved at a local arts fair, and to introduce my items to the world.",,,,,,,,,
1214434244,Publish the history of animal rights in North America!,Publishing,Publishing,USD,2011-07-01,5500,2011-05-17 17:40:12,6732.37,successful,118,US,6732.37,6732.37,5500,North American Animal Rights History from 1977 to present.,,,,,,,,,
1214435165,New Years Eve PARTY at Retro Station,Food,Food,USD,2017-11-30,3300,2017-11-16 19:23:34,150,failed,1,US,0,150,3300,Ano novo em Orlando/Kissimme mas com cara de festa em família? Vem com a gente! Ceia Brasileira e gente bacanérrima!,,,,,,,,,
1214435411,JC Feature Film Comedy Project (Canceled),Narrative Film,Film & Video,USD,2010-10-25,2500,2010-08-31 23:02:48,175,canceled,3,US,175,175,2500,"A film written, directed, and starring a 20 year old man and his friends. The film will be a comedy that everyone can enjoy, and headed for Sundance.",,,,,,,,,
1214435430,Star Saga - The Sci-fi Dungeon Crawler,Tabletop Games,Games,USD,2016-10-22,100000,2016-09-26 14:29:45,410198,successful,3000,US,173851,410198,100000,"Star Saga is the tactical, story-driven science fiction dungeon crawler for 1-5 players.",,,,,,,,,
1214438628,"Eleve is on a World Tour - Come with us and ""Enjoy the Ride""",Pop,Music,USD,2013-07-09,1000,2013-06-29 21:36:06,40,failed,2,US,40,40,1000,Eleve is on Tour and they are in need of your love.,,,,,,,,,
1214447372,Gympare,Apps,Technology,EUR,2016-03-31,3800,2016-02-03 12:59:08,11,failed,2,IE,11.99,12.58,4344.15,Changing the way we work-out.,,,,,,,,,
1214452172,i wanna make videos (Canceled),Film & Video,Film & Video,GBP,2015-04-24,300,2015-03-24 23:25:36,0,canceled,0,GB,0,0,453.58,i wanna make shorts videos for youtube,,,,,,,,,
1214459099,Meat and Potatoes (Starring Kevin Chamberlin),Shorts,Film & Video,USD,2013-03-23,14708,2013-02-21 18:56:53,19220,successful,125,US,19220,19220,14708,"When Charlie cooks a last meal for a prisoner on death row, his ideas about justice are called into question.",,,,,,,,,
121446530,Ana the no-toed sloth,Children's Books,Publishing,USD,2012-06-02,3000,2012-05-03 05:33:19,3383,successful,41,US,3383,3383,3000,"All of the sloths in Abagullias have three toes, except Ana. She is the no-toed sloth and this is her story. Children's book by Nico",,,,,,,,,
1214468101,Recited poems of Cuban poet Jose Angel Buesa -in Spanish,Poetry,Publishing,USD,2014-11-17,2000,2014-10-18 22:24:03,0,failed,0,US,0,0,2000,Poemas de Jose Angel Buesa recitados,,,,,,,,,
1214471163,Northwest Dance Project: Make our 1st tour to Germany rock!,Dance,Dance,USD,2011-04-21,4700,2011-03-27 21:29:09,5782,successful,77,US,5782,5782,4700,7 dancers + 1 choreographer = new dance work @ Hannover festival. 1st tour to Europe for Portland ballet company! Fund some FUN!!!,,,,,,,,,
1214478375,Paranormal Database: True Progress In Paranormal Research,Publishing,Publishing,USD,2015-08-07,2500,2015-07-08 23:42:04,1370,failed,34,US,1370,1370,2500,Join us as we create a database that will help propel the paranormal research field into the future.,,,,,,,,,
1214482301,Fight Child Obesity With Kenny The Couch Potato,Comics,Comics,USD,2010-10-18,40000,2010-09-18 00:29:19,0,failed,0,US,0,0,40000,Stories that help children become active and overcome obesity while having fun as they improve  their self esteem as well as learn virtues of life.,,,,,,,,,
1214485926,Pinball Pete's: A Pop'n Music Cabinet,Video Games,Games,USD,2013-03-01,5000,2013-01-30 23:48:35,286,failed,6,US,286,286,5000,"We at Pinball Pete's have sourced a Pop'n Music cabinet, but the arcade's budget isn't looking great. Can you help us?",,,,,,,,,
1214501176,"Tortured Hearts - or, How I Saved The Universe. Again.",Video Games,Games,USD,2012-04-29,300000,2012-03-20 20:29:23,12670.66,failed,433,US,12670.66,12670.66,300000,"An epic length RPG in 2D/3D cartoon animation which satirizes game cliches. Game has every feature an RPG ever had, plus attitude.",,,,,,,,,
1214506925,Help Support the Re-Emergence of Real HipHop thru Apparel,Ready-to-wear,Fashion,USD,2015-01-01,3000,2014-12-02 14:48:23,0,failed,0,US,0,0,3000,Hip-Hop. It's not a play toy! Let's remind people how this counter-culture has defined the dominant culture through visual ready wear,,,,,,,,,
1214509115,Help Fund MIKE ZABRIN's New Song!,Music,Music,USD,2012-07-09,500,2012-06-09 02:11:58,0,failed,0,US,0,0,500,"Mike Zabrin is going to the recording studio to record a nasty funk version of ""Come Together"" by the Beatles with a 10 piece band",,,,,,,,,
1214516049,Castle Island Hymns Record (2013),Indie Rock,Music,USD,2013-09-04,10000,2013-08-05 14:50:37,10982,successful,189,US,10982,10982,10000,Consider helping us make a record that highlights God's grace at work in the church. We can't wait for you to hear it! Thanks!,,,,,,,,,
1214517025,Finding Frank Ocean,Film & Video,Film & Video,USD,2015-10-22,30000,2015-09-22 23:45:20,401,failed,4,US,401,401,30000,The quest to #FindFrankOcean documented by a film crew.,,,,,,,,,
121451777,"Debut Album ""Rachel Kate,With Love and Hate"" can be YOURS!",Music,Music,USD,2013-03-03,9000,2013-02-01 16:41:46,9721,successful,257,US,9721,9721,9000,"Rachel Kate is making an album & unfortunately, selling her tutu collection just isn't enough to fund it.She wants to share it w/ YOU!",,,,,,,,,
1214521211,Shanghai Deco,Documentary,Film & Video,USD,2016-08-25,5500,2016-08-03 22:01:46,86,failed,6,US,5,86,5500,Shanghai Deco is a one-hour documentary on the Art Deco design and lifestyle popular in 1930s Shanghai.,,,,,,,,,
1214522468,Keiki Cards,Children's Books,Publishing,USD,2016-02-17,3500,2016-02-10 20:12:12,80,failed,3,US,80,80,3500,"Hawaiian Language Flash Cards
Please help us finish the printing phase of 2000 decks! You will receive a FREE gift & deck! MAHALO",,,,,,,,,
1214524636,Yale Out of the Blue's Album,Music,Music,USD,2016-11-19,7000,2016-10-16 22:09:26,8300,successful,33,US,390,8300,7000,Help us bring our award-winning a cappella music from Yale to you with a brand new album!,,,,,,,,,
1214530619,Kings Chicken : Veterans Helping Veterans,Restaurants,Food,USD,2015-02-26,15000,2015-01-27 00:10:10,101,failed,2,US,101,101,15000,"Veterans helping disabled / unemployed veterans to mainstream into the business world, training how to open their own catering service",,,,,,,,,
121453198,Take.2.Photography,Photography,Photography,USD,2017-11-18,2500,2017-10-19 10:27:38,0,failed,0,US,0,0,2500,Take 2 Photography is about capturing the raw beauty of nature that you don't get to see and sharing it with the world.,,,,,,,,,
1214533808,My Little Po-Mo: Volume Two: Season Two,Nonfiction,Publishing,USD,2014-03-20,1000,2014-02-18 18:07:06,1030,successful,22,US,1030,1030,1000,The ongoing critical study of My Little Pony: Friendship Is Magic as a work of art. Essays on every episode of Season 2 and more!,,,,,,,,,
1214535368,Vidsync.net,Web,Technology,CAD,2017-02-17,10000,2017-01-18 06:32:25,50,failed,1,CA,38.05,38.23,7645.84,"Vidsync is a video synchronization website that allows users to watch videos with friends, at the same time!",,,,,,,,,
1214538871,Classic Fantasy Football Drafts,Games,Games,USD,2015-07-29,1000,2015-06-29 18:47:38,185,failed,4,US,185,185,1000,These are a series of one day fantasy football draft games for you and your friends. As of now the years go back to 1982!,,,,,,,,,
1214539422,The Pit: A FIlm by Byron Camacho,Shorts,Film & Video,USD,2011-04-03,4500,2011-01-27 16:48:26,4800,successful,32,US,4800,4800,4500,"Byron Camacho's NYU thesis film THE PIT is a Godard/Fellini esque portrayal of early twenty-somethings in Williamsburg, Brooklyn.   ",,,,,,,,,
1214541656,NOMsense Bakery,Food,Food,USD,2015-04-11,3000,2015-02-10 02:01:22,3638,successful,48,US,3638,3638,3000,Cookie sandwiches with a NOMsensical twist at the University of Pennsylvania. www.nomsensebakery.com,,,,,,,,,
1214542613,Brohugs Podcast with Jere and Todd,Radio & Podcasts,Publishing,USD,2016-07-08,2000,2016-06-08 20:54:38,11,failed,2,US,10,11,2000,"Life long friends telling stories, spouting lies, giving opinions, and general male BS wrapped up in a podcast.",,,,,,,,,
1214543934,Little Grub Club,Restaurants,Food,CAD,2016-09-07,5000,2016-08-08 15:50:24,1,failed,1,CA,0,0.77,3858.92,Little Grub Club (LGC) is a non-profit that partners with restaurants to educate families on the importance of eating right!,,,,,,,,,
121454525,Help Adam & Corey Re-Open Tacoma's Historic Goldfish Tavern,Restaurants,Food,USD,2014-12-06,22000,2014-11-04 09:25:10,25885,successful,337,US,25885,25885,22000,The Defiant Goldfish is the new and improved version of this iconic tavern. We need your support to get her back up & running again.,,,,,,,,,
1214554097,Breaking Bad Walter White Heisenberg Breaking Bad T-shirt,Apparel,Fashion,USD,2016-02-07,240,2016-01-11 19:36:21,24,failed,1,US,24,24,240,A unique design of Breaking Bad's Walter White as Heisenberg with scientific formulas of actual events from the show.,,,,,,,,,
1214554846,Wally: The iPhone Wallet. Reimagined.,Product Design,Design,USD,2013-03-01,12000,2013-01-31 16:49:32,90472.02,successful,1999,US,90472.02,90472.02,12000,"Wally is a slim, stick-on leather pocket who secretly and securely carries your must-haves on the back of your iPhone 4 or 5.",,,,,,,,,
1214556285,Make your own Penguin Coffee!,Product Design,Design,AUD,2015-07-23,6000,2015-06-18 22:32:06,448,failed,19,AU,346.27,325.46,4358.88,Penguin coffee stencil. Simple food design to warm up your day or for someone special! Great also for a cozy tea party. Enjoy!,,,,,,,,,
1214562314,Sven's World,Mobile Games,Games,USD,2016-03-05,35000,2016-01-20 21:15:47,537,failed,4,US,537,537,35000,"Father, creating a game for my daughters and app store. Sven, a French rat, conquers dangerous and exciting levels to save a princess.",,,,,,,,,
1214565054,Looney Bin Short Film,Film & Video,Film & Video,USD,2015-03-20,1300,2015-02-27 22:20:06,1735,undefined,0,"N,0""",,1735,1300,"Looney Bin is a short Dark Comedy film, that features a man named Wade caught in the middle of a crime by a police officer",,,,,,,,,
1214571279,Americans on the Front Lines of Climate Change,Documentary,Film & Video,USD,2014-07-31,24000,2014-06-21 11:02:07,25263,successful,170,US,25263,25263,24000,"Your support will help us produce two new videos in our series, ""Americans on the Front Lines of Climate Change"".",,,,,,,,,
12145812,Need to Know - The Mass Surveillance Thriller Game,Video Games,Games,AUD,2016-03-11,29000,2016-02-09 17:00:23,135837.89,successful,4451,AU,96215.21,102018.69,21779.95,"Ascend the ranks of the NSA-like Department of Liberty. Will you stand up for privacy, or help create an unstoppable police state?",,,,,,,,,
1214592573,Love Bug Brownies,Food,Food,USD,2013-11-30,1500,2013-10-31 17:06:22,7454,successful,275,US,7454,7454,1500,"Love Bug Bakery is introducing a new line of delicious, gourmet, and all-natural brownies.  You will turn away from the box forever!",,,,,,,,,
1214593154,THDRSHKZ: copper-graphic tee.shirts,Apparel,Fashion,GBP,2017-03-03,30000,2017-02-01 09:52:22,10,failed,1,GB,12.51,12.23,36703.08,"Amalgamating metal & cotton. Apparel that combines comfort, fitting, graphics & aesthetics. For a fair price.",,,,,,,,,
1214598753,Hayward Williams New Album,Music,Music,USD,2012-05-07,4000,2012-04-11 23:09:22,7315,successful,132,US,7315,7315,4000,Hayward Williams is on his way to finishing his most ambitious album yet and he just needs a little help to wrap this baby up!,,,,,,,,,
1214611484,Poke Scouts Pins,Art,Art,USD,2017-11-03,300,2017-10-04 20:43:28,105,failed,4,US,17,105,300,"This project is to fund hopefully FIVE poke scout pins.
First funding goal is the PokeMoon ball then there’ll be more!",,,,,,,,,
1214627841,Captive Souls Playing Cards *Relaunch*,Playing Cards,Games,GBP,2016-10-04,2500,2016-09-02 14:32:10,2515,successful,84,GB,1371,3100.84,3082.35,Uniquely illustrated deck of playing cards highlighting the issues and struggles that many animals face both in captivity and the wild.,,,,,,,,,
1214630007,HOLLYWOOD star studded Parisian Supernatural Thriller,Thrillers,Film & Video,GBP,2015-11-18,10000,2015-10-19 18:34:53,4212.91,failed,29,GB,6504.84,6423.29,15246.69,"Paris, the music, sights and sounds of this wonderful City, when three broken lives collide things will never be the same again.",,,,,,,,,
1214632529,Babooshka's Baklava (Canceled),Food,Food,USD,2014-01-01,30000,2013-11-26 20:33:38,99,canceled,2,US,99,99,30000,"Bringing a new taste to the old fashioned Baklava. With our spin, we want everyone to enjoy Baklava all over the world. #EATBAKLAVA",,,,,,,,,
121464106,Reaper of the Soul TV Series,Television,Film & Video,USD,2015-05-01,600,2015-03-26 22:13:13,0,failed,0,US,0,0,600,Demarcus is an average blue collar worker until secrets from his mother’s past brings the reaper after his soul. This is a new series,,,,,,,,,
1214642345,"""Faith Lost"" a short film",Film & Video,Film & Video,USD,2014-07-03,5000,2014-06-03 21:55:09,0,failed,0,US,0,0,5000,The story about a successful single mother who loses her faith in all that she holds dear.,,,,,,,,,
1214643226,Imperial Valley Women's World War II Experience Project,Publishing,Publishing,USD,2013-05-01,900,2013-03-07 01:36:37,120,canceled,6,US,120,120,900,A book on the experiences of Imperial Valley Women during World War II.,,,,,,,,,
121464916,Amira: Your inner princess,Accessories,Fashion,AUD,2016-07-25,3500,2016-06-25 09:24:33,3900,successful,61,AU,1563.85,2931.89,2631.18,A fashion venture that enables women to create & design together across borders & funds obstetric fistula surgeries for women in Ghana,,,,,,,,,
1214653690,Espacio holístico,Spaces,Food,EUR,2017-07-27,500000,2017-06-27 20:18:46,330,failed,7,ES,0,387.06,586448.35,"Un hotel rural con bar de tapas y restaurante, con una preciosa finca eco con talleres de  sanación, arte y naturaleza.",,,,,,,,,
1214655957,Survival Instinct,Video Games,Games,CAD,2015-05-01,300000,2015-04-01 22:41:06,122,failed,5,CA,96.21,100.8,247872.43,"Survival Game but with Aliens!
Level up system.
Health,Hunger,Thirst,Stamina,Cold
large item system.
Crafting System.
And Much More!",,,,,,,,,
1214657833,Help Theatre Exile fund A Behanding in Spokane!,Theater,Theater,USD,2012-06-01,1000,2012-04-02 19:45:11,1020.42,successful,23,US,1020.42,1020.42,1000,"Theatre Exile is at it again, taking you back into the twisted mind of Martin McDonagh with A Behanding in Spokane.",,,,,,,,,
121466943,More or Less I Am,Theater,Theater,USD,2010-05-20,2000,2010-02-19 23:43:12,2110.11,successful,39,US,2110.11,2110.11,2000,"""More or Less I Am"" is a wild music/theater piece that will tour Brooklyn, Manhattan (including public school) and Long Island  in May 2010.",,,,,,,,,
121467789,Johnny The Homicidal Maniac Series Sing Along EP 1/4,Comics,Comics,USD,2014-04-05,5000,2014-02-04 03:40:26,1,canceled,1,US,1,1,5000,Sing Along Album for Johnny The Homicidal Maniac Graphic Novel. Lyrics taken word for word from the comic.,,,,,,,,,
1214681603,King Leaves The Kingdom,Shorts,Film & Video,USD,2012-03-03,11000,2012-02-02 20:33:45,11059,successful,139,US,11059,11059,11000,"In the near future, a street gang named The Lovers steal The Dream Gun from a gangster named Johnny Tondu.  Oh yes.",,,,,,,,,
1214686364,"Raiding the Crossroads: Making ""Tales"" a Daily Webcomic",Comics,Comics,USD,2011-01-23,10000,2010-10-25 08:55:06,180,canceled,4,US,180,180,10000,"""Tales from the Crossroads"", a once-a-week World of Warcraft web comic, gets 2-3,000 visitors each week. Help make it a daily!",,,,,,,,,
1214689956,Help print Kapo Clothing's Spring 2012 t-shirts!!!,Fashion,Fashion,USD,2012-03-15,4350,2012-01-30 16:21:52,4511,successful,53,US,4511,4511,4350,"The 2012 KAPO designs will be concepts that draw from the great city of NEW YORK, it's history, and it’s everyday life.",,,,,,,,,
121469134,THE UNABOMINABLE YODI: Children's Book and Plush Toy,Children's Books,Publishing,USD,2017-07-15,20000,2017-06-11 05:46:06,20622,successful,154,US,371,20622,20000,"From the creator of ALBERT THE CONFUSED MANATEE, ""Yodi"" is a lovable yeti who wants to do good things, unlike his abominable brothers.",,,,,,,,,
1214698152,DREAMER- Full-Length Motion Picture of a Modern-Day Joseph,Film & Video,Film & Video,USD,2013-07-07,375000,2013-05-08 23:31:56,781,failed,12,US,781,781,375000,"“DREAMER” is a life-affirming drama about jealousy, forgiveness and reconciliation overwhelming the despair of betrayal and injustice.",,,,,,,,,
1214705280,The Gin Thief,Fiction,Publishing,USD,2014-08-25,250,2014-08-18 05:18:19,506,successful,28,US,506,506,250,"A steampunk gangland serial following Yevylin, a foreign girl struggling to survive a hostile city by joining a gang known as Scarlets.",,,,,,,,,
1214714523,Para-ti.ch I Individuelle Fairtrade-Schuhe aus Kolumbien,Footwear,Fashion,CHF,2016-02-03,3600,2015-12-25 17:46:52,4039,successful,23,CH,4084.18,4075.76,3632.77,Design deinen perfekten Schuh auf para-ti.ch und geh mit kolumbianischen Schuhmachern Schritt für Schritt in eine nachhaltige Zukunft.,,,,,,,,,
1214724613,Fiore - A Touch of Nature (Canceled),Product Design,Design,USD,2013-03-09,1500,2013-02-07 04:05:45,216,canceled,14,US,216,216,1500,A flower holder that greets you at every corner. Turn on the light and meet your beautiful decoration.,,,,,,,,,
1214725039,Give Me More,Performances,Dance,USD,2017-11-13,10000,2017-10-16 13:10:21,13066,successful,94,US,0,13066,10000,"Hyphen's new dance theater work highlighting the intersection of gender roles, over-consumption and environmental destruction.",,,,,,,,,
121473094,130ft mural in the belly of The Pearl. New rewards added!,Public Art,Art,USD,2014-03-31,800,2014-03-11 18:03:20,1450,successful,24,US,1450,1450,800,"Creation of 8' x 130' mural by Klutch located between NW 10th & 11th and NW Northrup in Portland, OR.",,,,,,,,,
1214734883,GNUstep Project,Software,Technology,USD,2013-09-11,50000,2013-08-12 22:10:37,21115.4,failed,572,US,21115.4,21115.4,50000,GNUstep is a free software project which seeks to implement the Cocoa APIs and supporting libraries on as many platforms as possible.,,,,,,,,,
1214747955,Sarah and The Tall Boys Make a Live Album!,Music,Music,USD,2011-09-01,1800,2011-08-02 22:14:55,2076,successful,54,US,2076,2076,1800,Sarah and The Tall Boys are putting out a live album! Songs from our first 2 albums plus a couple totally new tracks!,,,,,,,,,
1214760567,Thunder Under Control,Drama,Film & Video,GBP,2015-10-10,3500,2015-09-12 15:01:38,1465,failed,19,GB,2262.58,2262.41,5405.07,A moving short film about a retired female boxer who develops a relationship with a young journalist who idolises her,,,,,,,,,
1214761684,Nouveaux to The Hereafter,Rock,Music,USD,2012-12-30,25000,2012-10-31 20:28:14,15,failed,1,US,15,15,25000,Steve Ashley and KC Smothers from the Christian band Nouveaux are doing an indi project with a new band name...The Hereafter.,,,,,,,,,
1214762384,Glam Store - Handcrafted Jewelry & Accessories (Canceled),Jewelry,Fashion,CAD,2015-06-27,1500,2015-05-28 21:35:29,0,canceled,0,CA,0,0,1192.18,My project is to make very creative handmade jewelry and accessories and will be promoted on my new blog,,,,,,,,,
1214763450,Canaan Cult Revival - Comics Horror Magazine,Anthologies,Comics,USD,2014-11-01,5000,2014-10-06 17:43:54,5359,successful,154,US,5359,5359,5000,A magazine sized anthology of horror comics about demonology & exorcism.,,,,,,,,,
1214764504,Lolo Lids the Ultimate Beer Koozie,Gadgets,Technology,CAD,2015-09-24,20000,2015-08-25 13:46:55,50269.5,successful,958,CA,38001.51,37759.71,15022.91,A stealth beer koozie that hides your beer and keeps it ice cold,,,,,,,,,
1214769216,Dead Tower,Mobile Games,Games,EUR,2015-07-25,15000,2015-06-25 16:30:14,25,failed,1,DE,27.95,27.42,16450.43,"Dead Tower is a action role-playing game - focused on fighting system, as we know it from Dark Souls.14 Boss-Fights, 12 Floors.",,,,,,,,,
121476991,Marty Love is releasing his First Solo CD!,Indie Rock,Music,USD,2013-06-28,4000,2013-05-14 05:43:32,306,failed,9,US,306,306,4000,"After over a decade of recording and playing in other projects, Marty is ready to release his first solo CD.",,,,,,,,,
1214783261,Occupy Your Kitchen! (Canceled),Food,Food,USD,2012-06-05,9950,2012-05-11 00:06:35,498,canceled,5,US,498,498,9950,Empowering individuals to create incredibly epic meals and drinks with a budget and time in mind.,,,,,,,,,
1214788311,PLAY DAT THANG!: Lon Eldridge and Ed Huey,Music,Music,USD,2012-12-16,2500,2012-11-16 15:39:49,2996,successful,50,US,2996,2996,2500,"Blues musicians Lon Eldridge and Ed Huey have recorded a duo album, but need your help to get it produced, packaged, and distributed.",,,,,,,,,
1214798562,LSO marketing and management,Hip-Hop,Music,USD,2015-03-28,10000,2015-01-27 03:40:59,0,failed,0,US,0,0,10000,LSO is an upcoming independent record label/management company helping to bring unsigned creative artist into the music industry.,,,,,,,,,
1214805686,auNaturel - Organic Ice Teas & Lemonade Beverages,Drinks,Food,USD,2014-12-23,12500,2014-10-24 16:15:26,8,failed,4,US,8,8,12500,auNaturel is a new iced tea beverage that will be made with 100% all natural ingredients & organic ingredients with nothing artifical!,,,,,,,,,
1214812899,Connect-A-Con: A Father-Son Journey,Documentary,Film & Video,USD,2017-07-01,14000,2017-06-01 18:09:05,1,failed,1,US,0,1,14000,"Father-son journey of cons across the US to get the granddaddy of cons, San Diego Comic-Con.",,,,,,,,,
1214813370,Clean Leaf KZ multilayered antibacterial toilet seat cover,Technology,Technology,USD,2017-05-16,30000,2017-04-11 17:59:57,219,failed,7,US,125,219,30000,We are trying to provide a clean and safe toilet seats in public toilets that people can trust,,,,,,,,,
1214816626,Cascade Giants,Documentary,Film & Video,USD,2013-05-06,16000,2013-04-06 01:15:20,875,failed,20,US,875,875,16000,"""Cascade Giants"" A visual journey on a search for the last remaining Grizzly Bear population in the North Cascades mountain range.",,,,,,,,,
1214826257,"""It's Our Time"" to make a dance single!",Music,Music,USD,2012-09-16,2200,2012-08-22 22:26:49,2295,successful,63,US,2295,2295,2200,"Help Athena and Garry record ""It's Our Time,"" a kick-ass dance tune and a human rights anthem for our changing world!",,,,,,,,,
121482840,6NewPlays Presents Play #3: THAT IT ALL MAKES PERFECT,Theater,Theater,USD,2017-04-02,10000,2017-03-02 23:35:56,10046,successful,88,US,0,10046,10000,"6NewPlays presents Erin Bregman's new 5-actor, 4-musician chamber play at the A.C.T. Costume Shop, March 30 - April 1st.",,,,,,,,,
1214829426,Dead Meat,Webseries,Film & Video,USD,2013-11-16,50000,2013-10-17 19:14:23,56817.06,successful,1190,US,56817.06,56817.06,50000,"A post apocalyptic black comedy/social satire/puppet gore web series from Maxwell Atoms, creator of Cartoon Network's ""Billy & Mandy"".",,,,,,,,,
1214836919,Hü-Chi Herbal Confections: Chocolate Dreams Come True,Food,Food,USD,2012-12-28,20000,2012-11-28 19:07:06,2661,failed,35,US,2661,2661,20000,"Vegan, gluten-free dark chocolate truffles inspired by ancient herbal wisdom.",,,,,,,,,
1214839954,Jenny Omnichord's Vinyl Record / Cross-Canada Board Game!,Country & Folk,Music,USD,2010-04-12,4100,2010-03-10 01:31:16,4497.56,successful,112,US,4497.56,4497.56,4100,"Help Jenny Omnichord press her new album on vinyl, in a package that doubles as a cross-canada board game!",,,,,,,,,
1214844896,JUSTICE LEAGUE ORIGINS (Canceled),Science Fiction,Film & Video,USD,2014-10-30,20000,2014-09-01 00:29:43,0,canceled,0,US,0,0,20000,"HEY!!! I'm David House, and I am currently working on a film called Justice League Origins!!! non-profit based on DC Comics Characters.",,,,,,,,,
1214852550,SugarBabes Boutique,Childrenswear,Fashion,USD,2015-08-12,5000,2015-07-13 22:40:55,211,failed,5,US,211,211,5000,"We are creating custom, handmade children clothes. Staying up to date with the latest trends and keeping your kids in style!",,,,,,,,,
1214855780,Fire Drop Design Art Booths,Graphic Design,Design,USD,2016-07-14,1500,2016-06-14 23:36:49,0,failed,0,US,0,0,1500,The next generation of sci - fi art.,,,,,,,,,
121486467,"""RACE ACROSS THE WORLD DOCUMENTARY"" : 10,000 MILE LONDON TO MONGOLIA RALLY (Canceled)",Documentary,Film & Video,USD,2010-06-21,10000,2010-05-21 07:11:00,600,canceled,6,US,600,600,10000,"A   narrative/documentary surrounded by the complete madness of the 10,000 mile London Tashkent Rally 2010. ",,,,,,,,,
1214872649,ADINAH RECORDS HER FIRST EP,Music,Music,USD,2015-03-08,2000,2015-02-05 18:49:04,3732.11,undefined,0,"N,0""",,3732.11,2000,Help ADINAH make her first EP!,,,,,,,,,
121487692,"""Sadie"" Invasive Image Horror Short",Shorts,Film & Video,USD,2011-10-05,1000,2011-09-05 02:11:33,1177,successful,8,US,1177,1177,1000,"Invasive Image's director Kurtis Spieler will be directing ""Sadie"".  A story of a girl's delusion of love that she kills for.",,,,,,,,,
1214878640,Jagertown's Soundtrack of the Road,Country & Folk,Music,USD,2013-04-04,10000,2013-03-05 03:34:33,1167,failed,16,US,1167,1167,10000,"Jagertown is raising money for a tour to bring our music to new fans across the US and simultaneously shoot a ""Live Road Music Video.""",,,,,,,,,
121487969,Email Miles,Digital Art,Art,USD,2014-02-05,8000,2014-01-06 15:17:21,1224,failed,55,US,1224,1224,8000,Email Miles is a hardware odometer and free plug-in for Mail and Gmail that prints total miles/countries/continents each email travels.,,,,,,,,,
1214880326,"LEDock - ARM YOUR iPHONE, with LIGHT! (Canceled)",Product Design,Design,USD,2012-08-11,50000,2012-07-10 18:57:26,2082,canceled,19,US,2082,2082,50000,"Photographer's iPhone dock for quick access, ring light photography, and  flattering camera angles.",,,,,,,,,
1214880736,"New Works Lab @ PPAS: ""Some of the Things Inside""",Theater,Theater,USD,2016-04-02,10000,2016-03-03 20:18:32,10510.16,successful,116,US,10510.16,10510.16,10000,Waterwell's New Works Lab @ PPAS is the country's leading development program of challenging new plays for young actors.,,,,,,,,,
1214883998,Odbolz Toys Limited (Canceled),Product Design,Design,GBP,2014-08-01,60000,2014-07-02 20:52:11,0,canceled,0,GB,0,0,100954.02,Odbolz toys are a new kids collectible character design toy range,,,,,,,,,
1214884080,Angels in the sky clothing,Childrenswear,Fashion,AUD,2014-08-08,1500,2014-07-09 01:07:05,30,failed,2,AU,28.06,27.86,1392.76,I dream to make small clothes for stillborn and premature babies in loving memory of my twin angels.,,,,,,,,,
1214885167,"Point LeGere, by So Brown",Rock,Music,USD,2010-12-23,12000,2010-11-08 05:32:42,6666.66,failed,58,US,6666.66,6666.66,12000,So Brown and friends record the hauntingly beautiful music of the Gulf Coast. ,,,,,,,,,
1214890872,Lost and Found on the Camino de Santiago,Fiction,Publishing,USD,2013-04-16,12000,2013-02-15 17:15:56,12125,successful,100,US,12125,12125,12000,"After a year of heartache and sorrow, Miguel journeys to the Camino de Santiago in search of healing, hope and another chance at love.",,,,,,,,,
1214898945,"ProjectSFB, Street Food Festival, Belfast",Events,Food,GBP,2015-03-20,10000,2015-02-18 13:22:18,156,failed,7,GB,239.8,231.71,14853.1,"SFB is a pioneering night market with food, beer and all sorts of entertainment! Located in the heart of Belfast in unique venues.",,,,,,,,,
1214904296,AO DAI FESTIVAL II,Performance Art,Art,USD,2012-09-15,5000,2012-08-20 21:29:55,60,failed,2,US,60,60,5000,"It is a celebration of Vietnamese culture: music, arts, fashion and history as told through the Ao Dai, Vietnamese national dress.",,,,,,,,,
1214908002,Creating a non-conventional STRAWBERRY patch!,Food,Food,USD,2013-09-22,15000,2013-08-23 19:37:49,126,failed,4,US,126,126,15000,Help us prepare for and install a substrate system to organically grow strawberries here in Maine.,,,,,,,,,
1214938961,Eco bridal collection launch Orangia 2011 New York ,Product Design,Design,USD,2010-10-03,3500,2010-09-03 07:25:36,0,failed,0,US,0,0,3500,Our goal is to receive funding to create collection of 30 bridesmaids dresses and 10 weddings dresses for Bridal fashion week 2011 New York,,,,,,,,,
1214939091,Equipment and Recording for Luke Prater and The Cool Hand,Country & Folk,Music,USD,2017-09-14,3500,2017-08-15 20:49:48,1,failed,1,US,0,1,3500,Help this great group of young musicians keep traditional country music alive as well as create an amazing listening experience.,,,,,,,,,
